    0.162103706996257529E+04    0.273264706134796143E+02    0.146348433109350040E+01    0.956860065460205078E+00   -0.298754358291625977E+01   -0.157703661918640137E+01   -0.142328824834109633E+06   -0.623832398925672837E+01    1
    0.177806064018516236E+04    0.648966121673583984E+02    0.146201844958193039E+01    0.915191590785980225E+00   -0.153630566596984863E+01   -0.119275414943695068E+01   -0.136908223441643582E+06   -0.624027711425674614E+01    1
    0.882111999258732340E+03    0.170663774013519287E+02    0.641554375591770615E-01    0.416796922683715820E+00   -0.293863379955291748E+01   -0.203792774677276611E+01   -0.134162491974424571E+06   -0.624223023925675147E+01    1
    0.629810506411554343E+03    0.200388658046722412E+02    0.471911472127730588E-01   -0.754721879959106445E+00   -0.154964065551757812E+01   -0.119471001625061035E+01   -0.133283411901329033E+06   -0.624418336425673370E+01    1
    0.178553437101298914E+04    0.185564768314361572E+02    0.903640929188166547E-01   -0.751211047172546387E-01   -0.248411786556243896E+01   -0.284813022613525391E+01   -0.126519395670570695E+06   -0.624613648925673814E+01    1
    0.170251576206953087E+04    0.415524530410766602E+02    0.780287403646689887E-01   -0.812555491924285889E+00   -0.266270625591278076E+01   -0.129019916057586670E+01   -0.125383391006595339E+06   -0.624808961425675236E+01    1
    0.475456210386314751E+03    0.183643698692321777E+02    0.132336956261103755E+00    0.664282917976379395E+00   -0.129757547378540039E+01   -0.143081223964691162E+01   -0.123918051096906886E+06   -0.625004273925673637E+01    1
    0.189149528041820577E+04    0.557120275497436523E+02    0.134842967811498626E+01    0.899882793426513672E+00   -0.127347481250762939E+01   -0.166377580165863037E+01   -0.119022546541699383E+06   -0.625199586425673903E+01    1
    0.142446374426635748E+04    0.342557430267333984E+02    0.124691055988466915E+00   -0.774598121643066406E-01   -0.229160380363464355E+01   -0.172310304641723633E+01   -0.117944328893609651E+06   -0.625394898925674969E+01    1
    0.782170821151740824E+03    0.695304250717163086E+02    0.947588649444189995E-01   -0.103483337163925171E+01   -0.182609581947326660E+01   -0.279487371444702148E+01   -0.117631747567668688E+06   -0.625590211425673193E+01    1
    0.138266867042957529E+04    0.168217206001281738E+02    0.140980131169858858E+01    0.886312782764434814E+00   -0.137804841995239258E+01   -0.214165282249450684E+01   -0.117261097638682520E+06   -0.625785523925673726E+01    1
    0.169764735987829408E+04    0.322051978111267090E+02    0.155222829380061977E+01    0.815884768962860107E+00   -0.187593722343444824E+01   -0.148429882526397705E+01   -0.115827298113119759E+06   -0.625980836425676213E+01    1
    0.176141466048503844E+04    0.155900037288665771E+02    0.151315801894999868E+01    0.829187631607055664E+00   -0.241121435165405273E+01   -0.255577027797698975E+01   -0.113482097358313913E+06   -0.626176148925674791E+01    1
